Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
-,+,Kost Mawar Tipe A Waru Sidoarjo,True,True,False,False,True,True,Ada,0,Rp650.000,5.0
-,-,Kost Pagesangan Gayungsari Surabaya,True,True,False,True,True,False,Sisa 1 kamar,0,Rp775.000,4.0
-,+,Kost Siwalan 68 Tipe D Wonocolo surabaya,False,False,False,True,True,True,Ada,0,Rp700.000,4.0
-,+,Kost Siwalankerto Selatan Tipe B Wonocolo Surabaya,True,False,False,False,True,False,Ada,0,Rp800.000,3.0
-,+,Kost Siwalankerto Selatan Tipe A Wonocolo Surabaya,False,False,False,True,True,False,Ada,0,Rp700.000,3.0
-,+,Kost Mardji Kertomenanggal Gayungan Surabaya,False,True,False,True,True,True,Ada,0,Rp750.000,5.0
-,+,Kost Siwalankerto V 4 Wonocolo Surabaya,True,True,True,True,True,True,Ada,0,Rp703.000,7.0
-,+,Kost Dewi Menanggal Indah 3 Gayungan Surabaya,False,True,False,True,True,False,Ada,0,Rp750.000,4.0
-,+,Kost Rumah Jasrah Waru Sidoarjo,True,False,False,False,False,False,Ada,0,Rp600.000,2.0
-,+,Kost Griya Cantiq Menanggal 1 Gayungan Surabaya,False,True,True,True,False,False,Ada,0,Rp650.000,4.0
-,+,Kost 63 Pak Ibrahim Gayungan Surabaya,True,True,False,False,True,True,Ada,0,Rp790.500,5.0
-,+,Kost Griya Biru 141 Tipe A Wonocolo Surabaya,False,False,False,False,True,True,Ada,0,Rp700.000,3.0
-,+,Kost Bu Heni 01 Tenggilis Mejoyo Surabaya,True,False,False,True,True,True,Ada,0,Rp750.000,5.0
-,+,Kost Yanuar Pribadi 2 Gayungan Surabaya,False,True,False,False,True,True,Ada,0,Rp600.000,4.0
-,+,Kost Griyo Ibu Fatma Waru Sidoarjo,True,True,False,False,True,True,Ada,0,Rp600.000,5.0
-,+,Kost Kebonsari VII Tipe A Jambangan Surabaya,False,True,False,False,True,True,Ada,0,Rp685.000,4.0
-,+,Kost Graha 27 Tipe A Wonocolo Surabaya,True,True,False,True,True,True,Ada,0,Rp750.000,6.0
-,+,Kost Ketintang Baru Selatan Gayungan Surabaya,True,False,False,True,False,False,Ada,0,Rp600.000,3.0
-,+,Kost Jemursari Tipe C Wonocolo Surabaya,False,True,False,False,True,True,Ada,0,Rp750.000,4.0
-,+,Kost Riszki Gayungan Surabaya,False,True,False,False,True,True,Ada,0,Rp700.000,4.0
-,+,Kost Samawa Waru Sidoarjo,True,False,False,False,True,False,Ada,0,Rp650.000,3.0
-,+,Kost Cipta Menanggal Tipe A Gayungan Surabaya,True,True,False,True,True,True,Ada,0,Rp800.000,6.0
-,+,Kost Kunti Wonocolo Surabaya,False,True,False,True,True,True,Ada,0,Rp660.000,5.0
-,+,Kost Mikha Waru Sidoarjo,False,True,False,False,True,True,Ada,0,Rp750.000,4.0
-,-,Kost Ibu Yuni Tipe Standard Wonocolo Surabaya,False,False,False,True,True,False,Sisa 2 kamar,0,Rp650.000,2.0
-,-,Kost Iyus Kutisari Tenggilis Mejoyo Surabaya,False,True,False,False,True,True,Ada,0,Rp700.000,3.0
-,+,Kost Marini Non AC Tenggilis Mejoyo Surabaya,False,True,False,True,True,False,Ada,0,Rp800.000,4.0
-,-,Kost Jemur Andayani III Tipe C Wonocolo Surabaya,False,True,False,True,True,False,Sisa 1 kamar,0,Rp750.000,3.0
-,-,Kost NH Waru Sidoarjo,True,False,False,False,False,False,Sisa 1 kamar,0,Rp600.000,1.0
-,-,Kost Aditya Tipe A Jambangan Surabaya,False,False,False,False,False,True,Sisa 2 kamar,0,Rp700.000,1.0
-,-,Kost Pak Rizha Tenggilis Mejoyo Surabaya,False,False,False,True,True,True,Sisa 3 kamar,0,Rp700.000,3.0
-,-,Kost Play Kertomenanggal VIII Gayungan Surabaya,False,True,True,True,True,True,Sisa 1 kamar,0,Rp650.000,5.0
-,-,Kost Exclusive Almira Waru Sidoarjo,False,False,False,False,False,False,,0,,0.0
-,-,Kost Kutisari Utara V Tipe A Tenggilis Mejoyo Surabaya,False,False,False,False,False,True,Sisa 1 kamar,0,,1.0
-,-,Kost Erwin Gayungan Surabaya,True,False,False,True,True,False,Sisa 1 kamar,0,,3.0
-,-,Kost Siwalankerto III Tipe A Wonocolo Surabaya,False,True,False,False,True,True,Sisa 1 kamar,0,,3.0
-,-,Kost Hafifi Tipe Non AC Tenggilis Mejoyo Surabaya,True,True,False,False,True,True,Penuh,0,,5.0
-,-,Kost Nuranda Wonocolo Surabaya,True,False,False,True,True,True,Penuh,0,,5.0
-,-,Kost Menanggal 88 Bu Ida Gayungan Surabaya,True,True,False,False,True,True,Penuh,0,,5.0
-,-,Kost Melati Gayungan Surabaya,False,False,False,False,True,False,Penuh,0,,2.0
-,-,Kost Rini Tipe A Jambangan Surabaya,True,True,False,False,True,False,Penuh,0,,4.0
-,-,Kost Lutfi Waru Sidoarjo,True,False,False,False,False,True,Penuh,0,,3.0
-,-,Kost Bu Guru Tipe A Wonocolo Surabaya,True,False,False,False,False,True,Penuh,0,,3.0
