Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
-,+,Kost Keluarga Rungkut Surabaya,True,True,True,True,True,False,Ada,0,Rp3.000.000,6.0
-,+,Kost Pelangi Tenggilis Exclusive VIP Rungkut Surabaya,True,True,True,True,True,True,Ada,0,Rp3.000.000,7.0
-,+,Kost Casa Coliving Premium Tenggilis Mejoyo Surabaya,True,True,True,False,True,False,Ada,0,Rp3.000.000,5.0
-,+,Kost Casa Coliving Premium Plus Tenggilis Mejoyo Surabaya,True,True,True,False,True,False,Ada,0,Rp3.250.000,5.0
-,+,Kost Kampus Ubaya Tipe B Rungkut Surabaya,True,True,True,True,True,True,Ada,0,Rp3.000.000,7.0
-,+,Kost Mono Double Sukolilo Surabaya,True,True,True,True,True,True,Ada,0,Rp3.010.000,7.0
-,-,Kost Dibino #Rah Rungkut Surabaya,True,True,True,True,True,False,Sisa 3 kamar,0,Rp3.000.000,5.0
-,-,Kost Home Guesthouse Wonocolo Surabaya,True,True,True,True,True,True,Penuh,0,Rp3.000.000,7.0
-,-,Kost Longstay Apartemen Rungkut Gunung Anyar Surabaya,True,True,True,True,True,True,Penuh,0,Rp3.200.000,7.0
-,-,Kost Tanaya Sukolilo Surabaya,True,True,True,True,True,True,Penuh,0,Rp1.500.000,7.0
-,-,Kost Puri Mas Surabaya,False,False,True,False,True,False,Penuh,0,Rp3.000.000,3.0
-,-,Kost Bale Hinggil Sukolilo Surabaya,True,True,True,False,False,True,Penuh,0,Rp3.000.000,5.0
-,-,Kost Puri Mas Gunung Anyar Rungkut Surabaya,True,False,True,False,False,True,Penuh,0,Rp3.000.000,4.0
