Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
-,+,Kost K20 Bisnis Les Ubaya Premium Rungkut Surabaya,True,False,True,True,True,True,Ada,0,Rp2.750.000,6.0
-,+,Kost Classy Tipe D1 Tenggilis Mejoyo Surabaya,True,True,True,True,True,False,Ada,0,Rp2.750.000,6.0
-,+,Kost Keluarga Rungkut Surabaya,True,True,True,True,True,False,Ada,0,Rp3.000.000,6.0
-,+,Kost Classy Tipe BA 1 Tenggilis Mejoyo Surabaya,True,True,True,True,True,False,Ada,0,Rp2.800.000,6.0
-,+,Kost Pelangi Tenggilis Exclusive VIP Rungkut Surabaya,True,True,True,True,True,True,Ada,0,Rp3.000.000,7.0
-,+,Kost Kampus Ubaya Tipe B Rungkut Surabaya,True,True,True,True,True,True,Ada,0,Rp3.000.000,7.0
-,-,Kost Ubaya Tipe A Rungkut Surabaya,True,True,True,True,True,True,Sisa 1 kamar,0,Rp2.750.000,6.0
-,-,Kost KK 8 Tipe 275 Rungkut Surabaya,True,True,True,True,True,False,Sisa 2 kamar,0,Rp2.750.000,5.0
-,-,Kost Dibino #Rah Rungkut Surabaya,True,True,True,True,True,False,Sisa 3 kamar,0,Rp3.000.000,5.0
-,-,Kost Djurkam Gunung Anyar Surabaya,True,True,True,True,False,True,Sisa 1 kamar,0,Rp2.999.998,5.0
-,+,Kost Classy Tipe BB1 Tenggilis Mejoyo Surabaya,True,True,True,True,True,False,Penuh,0,Rp2.850.000,7.0
-,+,Kost Classy Tipe BA2 Tenggilis Mejoyo Surabaya,True,True,True,True,True,False,Penuh,0,Rp2.800.000,7.0
-,-,Kost Home Guesthouse Wonocolo Surabaya,True,True,True,True,True,True,Penuh,0,Rp3.000.000,7.0
-,-,Kost Muhammad Iffrin Delifiano Tipe A Tenggilis Mejoyo Surabaya,True,True,True,True,True,True,Penuh,0,Rp2.750.000,7.0
-,-,Kost Dparagon I Gunung Anyar Surabaya,True,True,True,False,True,True,Penuh,0,Rp2.750.000,6.0
-,-,Kost Puri Mas Surabaya,False,False,True,False,True,False,Penuh,0,Rp3.000.000,3.0
-,-,Kost Bale Hinggil Sukolilo Surabaya,True,True,True,False,False,True,Penuh,0,Rp3.000.000,5.0
-,-,Kost Puri Mas Gunung Anyar Rungkut Surabaya,True,False,True,False,False,True,Penuh,0,Rp3.000.000,4.0
