Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
-,+,Kost Casa Sidoluhur 17 Tipe B Krembangan Surabaya,False,True,True,True,True,False,Ada,0,Rp1.900.000,5.0
-,+,Kost Istana Tipe VIP1 Bubutan Surabaya,True,True,True,True,True,True,Ada,0,Rp2.000.000,7.0
-,+,Kost Only Seven 1 Tipe Standard Sawahan Surabaya,False,True,True,True,True,True,Ada,0,Rp2.000.000,6.0
-,+,Kost V Gubeng Surabaya,True,True,True,True,True,True,Ada,0,Rp1.800.000,7.0
-,+,Kost Bromo Tipe A1 Sawahan Surabaya,True,True,True,True,True,True,Ada,0,Rp1.900.000,7.0
-,+,Kost 12 Bubutan Surabaya,True,True,True,True,False,False,Ada,0,Rp1.750.000,5.0
-,+,Kost Tp Tegalsari Surabaya,True,True,True,True,True,False,Ada,0,Rp1.800.000,6.0
-,+,Kost Bromo Tipe C Sawahan Surabaya,True,True,True,True,True,True,Ada,0,Rp1.900.000,7.0
-,+,Kost Only Seven Tipe F Sawahan Surabaya,False,True,True,True,True,True,Ada,0,Rp1.850.000,6.0
-,+,Kost Only Seven Tipe D Sawahan Surabaya,True,True,True,True,True,True,Ada,0,Rp2.000.000,7.0
-,+,Kost Jalan Bromo Tipe E Sawahan Surabaya,True,True,True,True,True,True,Ada,0,Rp2.000.000,7.0
-,+,Kost Timothy Home Gubeng Surabaya,True,True,True,True,True,True,Ada,0,Rp2.000.000,7.0
-,+,Kost Jalan Bromo Tipe B Sawahan Surabaya,True,True,True,True,True,True,Ada,0,Rp1.800.000,7.0
-,+,Kost On Ying Standard Single Sawahan Surabaya,True,True,True,True,True,True,Ada,0,Rp1.800.000,7.0
-,+,Kost Syariah Tegalsari Surabaya,True,False,True,True,True,True,Ada,0,Rp1.800.000,6.0
-,+,Kost Jimerto 11 Genteng Surabaya,True,True,True,True,True,False,Ada,0,Rp2.000.000,6.0
-,+,Kost Exclusive Millenial Webz Standard Gubeng Surabaya,False,True,True,True,True,True,Ada,0,Rp1.900.000,6.0
-,+,Kost Bless 37 Tipe Vip Genteng Surabaya,True,True,True,True,True,False,Ada,0,Rp2.000.000,6.0
-,-,Kost Guest House Amanah Syari Gubeng Surabaya,True,True,True,True,True,False,Ada,0,Rp1.800.000,5.0
-,-,Kost Edsel Rooms Gubeng Surabaya,True,True,True,True,True,True,Sisa 1 kamar,0,Rp1.950.000,6.0
-,+,Kost Melan Executive Genteng Surabaya,True,True,True,True,True,True,Ada,0,Rp1.900.000,7.0
-,+,Kost pondok Asri 2 Tipe A Tegalsari Surabaya,False,True,True,True,True,False,Ada,0,Rp1.800.000,5.0
-,+,Kost Bapak Kusnan 5 Gubeng Surabaya,False,False,False,False,True,True,Ada,0,Rp1.750.000,3.0
-,-,Kost Annisa Gubeng Surabaya,False,True,True,True,True,True,Sisa 1 kamar,0,Rp1.800.000,5.0
-,-,Kost PRK Tipe B Krembangan Surabaya,True,True,True,True,True,False,Ada,0,Rp1.800.000,5.0
-,-,Kost Lekarna Tipe B Simokerto Surabaya,True,True,True,True,True,True,Sisa 1 kamar,0,Rp1.800.000,6.0
-,-,Kost 27 Tipe A Sawahan Surabaya,True,False,True,True,True,True,Ada,0,Rp1.760.000,5.0
-,-,Kost Wire Vip Sawahan Surabaya,True,True,True,True,True,True,Sisa 1 kamar,0,Rp1.800.000,6.0
-,-,Rumah Kontrakan Ibu Tati Tegalsari Surabaya,False,False,False,False,False,False,Sisa 1 kamar,0,Rp1.800.000,0.0
-,-,Rumah Kontrakan Bapak Kicuk Gubeng Surabaya,False,False,False,True,False,True,Sisa 3 kamar,0,Rp1.750.000,2.0
-,-,Kost Bu Tjan Sidoluhur 31 Tipe A Krembangan Surabaya,True,True,True,True,True,True,Ada,0,Rp2.000.000,6.0
-,-,Kost VIP Sawahan Surabaya,True,False,True,True,True,False,Ada,0,Rp1.800.000,4.0
-,-,Kost Javier Tipe A Genteng Surabaya,False,True,True,True,True,True,Ada,0,Rp1.800.000,5.0
-,+,Kost 7B Tipe D Gubeng Surabaya,True,True,True,True,True,True,Penuh,0,,8.0
-,-,Kost Rama Tipe B Sawahan Surabaya,True,True,True,True,True,True,Penuh,0,,7.0
