Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
-,+,Kost Idola Tipe A Krembangan Surabaya,False,True,False,False,True,True,Ada,0,Rp400.000,4.0
-,-,Kost Pak Heri I Simokerto Surabaya,False,True,False,True,True,False,Sisa 1 kamar,0,Rp350.000,3.0
-,-,Kost Kibopo Bubutan Surabaya,False,False,False,True,True,False,Ada,0,Rp400.000,2.0
-,-,Kost Bu Sumadi Tambaksari Surabaya,False,False,False,False,True,False,Ada,0,Rp400.000,1.0
-,-,Kost Ngaglik Tipe B Genteng Surabaya,False,False,False,False,False,False,Sisa 3 kamar,0,Rp400.000,0.0
-,-,Kost Pak Usman Tipe A Tambaksari Surabaya,False,False,False,False,True,True,Penuh,0,Rp350.000,3.0
-,-,Kost Abah Haidar Tipe A Sawahan Surabaya,False,False,False,False,True,False,Penuh,0,Rp350.000,2.0
-,-,Kost Kedung Rukem 3 No. 5 Tipe A Tegalsari Surabaya,False,False,False,False,True,True,Penuh,0,Rp350.000,3.0
-,-,Kost Engella I Simokerto Surabaya,False,False,False,False,True,True,Penuh,0,Rp300.000,3.0
-,-,Kost Kedung Rukem 3 Tipe B Tegalsari Surabaya,False,False,False,False,True,False,Penuh,0,Rp350.000,2.0
-,-,Kost Fitri Gubeng Surabaya,False,False,False,False,True,False,Penuh,0,Rp300.000,2.0
-,-,Kost Ngaglik Tipe A Genteng Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Barokah Type A Gubeng Surabaya,False,True,False,False,True,True,Penuh,0,Rp400.000,4.0
-,-,Kost Bapak Samsul Gubeng Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Sofi Tambaksari Surabaya,False,True,False,True,True,True,Penuh,0,Rp350.000,5.0
-,-,Kost Mamami Tambaksari Surabaya,True,False,False,False,True,True,Penuh,0,Rp400.000,4.0
-,-,Kost Ibu Seni Simokerto Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Bu Nanik Tipe A Simokerto Surabaya,False,False,False,False,False,True,Penuh,0,Rp325.000,2.0
-,-,Kost Bu Jono Tipe Standart Gubeng Surabaya,False,False,False,False,True,True,Penuh,0,Rp250.000,3.0
-,-,Kost Ummik Tipe A Tegalsari Surabaya,False,True,False,False,False,True,Penuh,0,Rp350.000,3.0
-,-,Kost Aqila Bubutan Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Kedung Rukem 3/43 Tegalsari Surabaya,False,False,False,False,True,False,Penuh,0,Rp350.000,2.0
-,-,Kost Abah Haidar Tipe B Sawahan Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Arthomoro Bubutan Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Ibu Alfia Genteng Surabaya,False,False,False,True,True,True,Penuh,0,Rp400.000,4.0
-,-,Kost Bu Yanti 2 Tipe B Tegalsari Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Alfiah Tegalsari Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Suparlan Tegalsari Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Bu Yuli II Genteng Surabaya,False,True,False,False,True,True,Penuh,0,Rp400.000,4.0
-,-,Kost H Hasan 3 Tipe A Bubutan Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
