Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
-,+,Kost Bapak Edot Gubeng Surabaya,False,False,False,True,False,False,Ada,0,Rp350.000,2.0
-,-,Kost Abd Aziz 1 Sukolilo Surabaya,False,False,False,False,True,True,Sisa 1 kamar,0,Rp325.000,2.0
-,+,Kost Bu Elly Gubeng Surabaya,False,False,False,True,True,True,Penuh,0,Rp400.000,5.0
-,+,Kost Kalijudan C Mulyorejo Surabaya,False,False,False,True,True,True,Penuh,0,Rp400.000,5.0
-,-,Kost Pak Bambang S Sukolilo Surabaya,False,False,False,False,False,True,Penuh,0,Rp300.000,2.0
-,-,Kost Pak Rizal Sukolilo Surabaya,False,True,False,True,True,True,Penuh,0,Rp400.000,5.0
-,-,Kost Rifa Tipe D Sukolilo Surabaya,False,True,False,False,True,True,Penuh,0,Rp400.000,4.0
-,-,Kost Pak H Bukhori tipe A Sukolilo Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Laisyah Emilia Tipe B Menur Gubeng Surabaya,False,True,False,False,True,True,Penuh,0,Rp400.000,4.0
-,-,Kost Klampis Ngasem VII Sukolilo Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Kedung Tarukan Gang 5 Tambaksari Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Ibu Harianto Gubeng Surabaya,False,False,False,True,True,False,Penuh,0,Rp300.000,3.0
-,-,Kost Edi Suntoro Mulyorejo Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Muslimah Iskandar Sukolilo Surabaya,False,False,False,False,True,False,Penuh,0,Rp325.000,2.0
-,-,Kost Bu Enggar Sukolilo Surabaya,False,True,False,False,True,True,Penuh,0,Rp350.000,4.0
-,-,Kost Pak Darsono Sukolilo Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Keputih 1A 17 Sukolilo Surabaya,False,False,False,False,True,True,Penuh,0,Rp400.000,3.0
-,-,Kost Bu Ike Tipe A Sukolilo Surabaya,False,True,False,False,True,True,Penuh,0,Rp300.000,4.0
-,-,Kost Suhartiningsih Sukolilo Surabaya,False,True,False,False,False,True,Penuh,0,Rp350.000,3.0
-,-,Kost Bu Dewi Tipe A Sukolilo Surabaya,False,False,False,True,True,False,Penuh,0,Rp400.000,3.0
-,-,Kost Putri Keputih 3B Tipe A Sukolilo Surabaya,False,False,False,False,True,False,Penuh,0,Rp400.000,2.0
-,-,Kost Djuwari Gubeng Surabaya tipe A,False,True,False,False,True,True,Penuh,0,Rp400.000,4.0
-,-,Kost Bu Ayu Gubeng Surabaya,False,True,False,False,True,True,Penuh,0,Rp400.000,4.0
