Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
+,-,Kost Singgahsini Graha Ara Dharmahusada Tipe A Gubeng Surabaya,True,True,True,True,True,True,Ada,0,Rp3.254.200,7.0
-,+,Kost Stayvie Coliving Panozzanine Sky Loft Duo Mulyorejo Surabaya,True,True,True,True,True,False,Ada,0,Rp3.500.000,6.0
