Singgahsini,Kos Andalan,Name,K. Mandi Dalam,WiFi,AC,Kloset Duduk,Kasur,Akses 24 Jam,Availability,Rating,Price,Kost Raw Value
-,+,Kost Lian's 1 Tipe A Karang Pilang Surabaya,False,False,False,True,True,True,Ada,0,Rp540.000,4.0
-,+,Kost 72 Dukuh Pakis Surabaya,False,False,False,False,True,True,Ada,0,Rp500.000,3.0
-,-,Kost Bu Wahyu Standart Dukuhpakis Surabaya,False,False,False,False,True,True,Sisa 1 kamar,0,Rp450.000,2.0
-,-,Kost Nirmala 1 Sawahan Surabaya,True,True,False,True,True,True,Ada,0,Rp515.000,5.0
-,-,Kost Emak Sawahan Surabaya,True,False,False,False,True,True,Sisa 1 kamar,0,Rp600.000,3.0
-,-,Kost Bu Karto Sawahan Surabaya,False,False,False,False,True,True,Sisa 3 kamar,0,Rp600.000,2.0
-,-,Kost Sawi Tipe B Sawahan Surabaya,False,False,False,True,True,False,Sisa 1 kamar,0,Rp500.000,2.0
-,-,Kost Bu Lis Jambangan Surabaya,False,True,False,False,True,False,Sisa 2 kamar,0,Rp425.000,2.0
-,-,Kost Karah Gunungsari Jambangan Surabaya,False,False,False,False,True,True,Sisa 1 kamar,0,Rp500.000,2.0
-,-,Kost Murmer Sawahan Surabaya,False,True,False,False,True,False,Sisa 3 kamar,0,Rp400.000,2.0
-,-,Kost Adem Tipe A Dukuhpakis Surabaya,False,False,False,True,True,False,Sisa 2 kamar,0,Rp500.000,2.0
-,-,Kost Ayu Tipe A Dukuh Pakis Surabaya,False,False,False,False,True,False,Sisa 1 kamar,0,Rp550.000,1.0
-,-,Kost Ibu Totok Dukuh Pakis Surabaya,False,False,False,False,True,True,Sisa 1 kamar,0,Rp600.000,2.0
-,+,Kost D Cost Nitha Dukuhpakis Surabaya,False,True,False,False,True,False,Ada,0,Rp500.000,3.0
-,-,Kost Simo Tipe A Sukomanunggal Surabaya,False,False,False,False,True,True,Ada,0,Rp500.000,2.0
-,+,Kost Bu Suwati Dukuh Pakis Surabaya,False,False,False,False,True,False,Ada,0,Rp500.000,2.0
-,+,Kost Wika Tipe A1 Sukomanunggal Surabaya,False,True,False,False,True,True,Ada,0,Rp550.000,4.0
-,-,Kost Ibu Aky VIP Dukuhpakis Surabaya,False,False,False,True,True,False,Sisa 3 kamar,0,Rp550.000,2.0
-,-,Kost Amanda 18 Tipe A Sawahan Surabaya,True,False,False,True,True,False,Ada,0,Rp550.000,3.0
-,-,Kost Bu Subur Tipe A Dukuhpakis Surabaya,False,True,False,False,True,False,Sisa 2 kamar,0,Rp500.000,2.0
-,-,Kost Salsabila Sawahan Surabaya,False,True,False,True,False,True,Sisa 2 kamar,0,Rp600.000,3.0
-,-,Kost Khusus Putri Sawahan Surabaya,False,False,False,True,True,True,Sisa 2 kamar,0,Rp600.000,3.0
-,-,Kost Vilanda Dukuhpakis Surabaya,False,False,False,False,True,True,Sisa 3 kamar,0,Rp400.000,2.0
-,-,Kost Ibu Liliek Sawahan Surabaya,False,False,False,True,True,False,Sisa 2 kamar,0,Rp550.000,2.0
-,-,Kost Kirana Tipe A Junrejo Batu,False,False,False,True,True,False,Ada,0,Rp500.000,2.0
-,-,Kost 18 Tipe A Sawahan Surabaya,True,False,False,False,True,False,Ada,0,Rp550.000,2.0
-,-,Kost Imam Banyu Urip Kidul Sawahan Surabaya,False,False,False,False,False,True,Sisa 2 kamar,0,Rp450.000,1.0
-,-,Kost Bu Ida Tipe B Dukuh Pakis Surabaya,False,False,False,True,True,False,Ada,0,Rp575.000,2.0
-,-,Kost Berlian Sawahan Surabaya,False,False,False,False,True,True,Ada,0,Rp550.000,2.0
-,-,Kost Gunungsari Tipe C Wonokromo Surabaya,False,False,False,False,True,False,Sisa 1 kamar,0,Rp600.000,1.0
-,-,Kost Neiza Dukuhpakis Surabaya,False,False,False,False,False,False,Sisa 1 kamar,0,Rp580.000,0.0
-,-,Kost Bu Tete Tipe A Sawahan Surabaya,False,False,False,False,True,False,Sisa 3 kamar,0,Rp600.000,1.0
-,+,Kost Berkah Full Fasilitas Sawahan Surabaya,False,True,False,False,True,True,Penuh,0,,5.0
-,-,Kost Bu Zaenal Tipe 2P Gayungan Surabaya,False,True,False,False,True,False,Penuh,0,,3.0
-,-,Kost Senorita Sawahan Surabaya,False,False,False,False,True,False,Penuh,0,,2.0
-,-,Kost Asjad Sukomanunggal Surabaya,True,False,False,False,True,True,Penuh,0,,4.0
